From Id	To Id	Tx	Meta
1	0	0.175232	 TCP 49153 > 1000 ACK Seq=13401 Ack=1 Win=32768
1	5	0.175541	 TCP 8080 > 49153 ACK Seq=1073 Ack=5 Win=32768
1	4	0.175584	 TCP 1000 > 49153 ACK Seq=1 Ack=12329 Win=32768
4	1	0.175601	 TCP 49153 > 1000 ACK Seq=16081 Ack=1 Win=32768
4	1	0.175648	 TCP 49153 > 1000 ACK Seq=16617 Ack=1 Win=32768
4	1	0.175695	 TCP 49153 > 1000 ACK Seq=17153 Ack=1 Win=32768
1	0	0.175704	 TCP 49153 > 1000 ACK Seq=13937 Ack=1 Win=32768
1	0	0.176176	 TCP 49153 > 1000 ACK Seq=14473 Ack=1 Win=32768
5	1	0.176588	 TCP 49153 > 8080 ACK Seq=5 Ack=1609 Win=32768
4	1	0.176588	 TCP 49153 > 1000 ACK Seq=17689 Ack=1 Win=32768
4	1	0.176635	 TCP 49153 > 1000 ACK Seq=18225 Ack=1 Win=32768
1	0	0.176648	 TCP 49153 > 1000 ACK Seq=15009 Ack=1 Win=32768
4	1	0.176683	 TCP 49153 > 1000 ACK Seq=18761 Ack=1 Win=32768
1	0	0.17712	 TCP 49153 > 1000 ACK Seq=15545 Ack=1 Win=32768
1	0	0.177592	 TCP 49153 > 1000 ACK Seq=16081 Ack=1 Win=32768
1	0	0.178064	 TCP 49153 > 1000 ACK Seq=16617 Ack=1 Win=32768
1	0	0.178536	 TCP 49153 > 1000 ACK Seq=17153 Ack=1 Win=32768
1	0	0.179008	 TCP 49153 > 8080 ACK Seq=5 Ack=1609 Win=32768
1	0	0.179051	 TCP 49153 > 1000 ACK Seq=17689 Ack=1 Win=32768
1	0	0.179523	 TCP 49153 > 1000 ACK Seq=18225 Ack=1 Win=32768
1	0	0.179995	 TCP 49153 > 1000 ACK Seq=18761 Ack=1 Win=32768
0	2	0.185232	 TCP 49153 > 1000 ACK Seq=12865 Ack=1 Win=32768
0	2	0.185704	 TCP 49153 > 1000 ACK Seq=13401 Ack=1 Win=32768
0	2	0.186176	 TCP 49153 > 1000 ACK Seq=13937 Ack=1 Win=32768
2	0	0.186279	 TCP 1000 > 49153 ACK Seq=1 Ack=13401 Win=32768
0	2	0.186648	 TCP 49153 > 1000 ACK Seq=14473 Ack=1 Win=32768
0	2	0.18712	 TCP 49153 > 1000 ACK Seq=15009 Ack=1 Win=32768
2	0	0.187223	 TCP 1000 > 49153 ACK Seq=1 Ack=14473 Win=32768
0	1	0.187284	 TCP 1000 > 49153 ACK Seq=1 Ack=13401 Win=32768
0	2	0.187592	 TCP 49153 > 1000 ACK Seq=15545 Ack=1 Win=32768
0	2	0.188064	 TCP 49153 > 1000 ACK Seq=16081 Ack=1 Win=32768
2	0	0.188167	 TCP 1000 > 49153 ACK Seq=1 Ack=15545 Win=32768
0	1	0.188228	 TCP 1000 > 49153 ACK Seq=1 Ack=14473 Win=32768
0	2	0.188536	 TCP 49153 > 1000 ACK Seq=16617 Ack=1 Win=32768
0	2	0.189008	 TCP 49153 > 1000 ACK Seq=17153 Ack=1 Win=32768
0	3	0.189051	 TCP 49153 > 8080 ACK Seq=5 Ack=1609 Win=32768
2	0	0.189111	 TCP 1000 > 49153 ACK Seq=1 Ack=16617 Win=32768
0	1	0.189172	 TCP 1000 > 49153 ACK Seq=1 Ack=15545 Win=32768
0	2	0.189523	 TCP 49153 > 1000 ACK Seq=17689 Ack=1 Win=32768
0	2	0.189995	 TCP 49153 > 1000 ACK Seq=18225 Ack=1 Win=32768
2	0	0.190055	 TCP 1000 > 49153 ACK Seq=1 Ack=17689 Win=32768
3	0	0.190056	 TCP 8080 > 49153 ACK Seq=1609 Ack=5 Win=32768
3	0	0.190103	 TCP 8080 > 49153 ACK Seq=2145 Ack=5 Win=32768
0	1	0.190116	 TCP 1000 > 49153 ACK Seq=1 Ack=16617 Win=32768
3	0	0.19015	 TCP 8080 > 49153 ACK Seq=2681 Ack=5 Win=32768
0	2	0.190467	 TCP 49153 > 1000 ACK Seq=18761 Ack=1 Win=32768
2	0	0.191043	 TCP 1000 > 49153 ACK Seq=1 Ack=18761 Win=32768
0	1	0.19106	 TCP 1000 > 49153 ACK Seq=1 Ack=17689 Win=32768
0	1	0.191103	 TCP 8080 > 49153 ACK Seq=1609 Ack=5 Win=32768
0	1	0.191575	 TCP 8080 > 49153 ACK Seq=2145 Ack=5 Win=32768
0	1	0.192047	 TCP 8080 > 49153 ACK Seq=2681 Ack=5 Win=32768
0	1	0.192519	 TCP 1000 > 49153 ACK Seq=1 Ack=18761 Win=32768
1	4	0.197327	 TCP 1000 > 49153 ACK Seq=1 Ack=13401 Win=32768
1	4	0.198271	 TCP 1000 > 49153 ACK Seq=1 Ack=14473 Win=32768
4	1	0.198331	 TCP 49153 > 1000 ACK Seq=19297 Ack=1 Win=32768
4	1	0.198379	 TCP 49153 > 1000 ACK Seq=19833 Ack=1 Win=32768
4	1	0.198426	 TCP 49153 > 1000 ACK Seq=20369 Ack=1 Win=32768
1	4	0.199215	 TCP 1000 > 49153 ACK Seq=1 Ack=15545 Win=32768
4	1	0.199275	 TCP 49153 > 1000 ACK Seq=20905 Ack=1 Win=32768
4	1	0.199323	 TCP 49153 > 1000 ACK Seq=21441 Ack=1 Win=32768
4	1	0.19937	 TCP 49153 > 1000 ACK Seq=21977 Ack=1 Win=32768
1	0	0.199379	 TCP 49153 > 1000 ACK Seq=19297 Ack=1 Win=32768
1	0	0.199851	 TCP 49153 > 1000 ACK Seq=19833 Ack=1 Win=32768
1	4	0.200159	 TCP 1000 > 49153 ACK Seq=1 Ack=16617 Win=32768
4	1	0.200219	 TCP 49153 > 1000 ACK Seq=22513 Ack=1 Win=32768
4	1	0.200267	 TCP 49153 > 1000 ACK Seq=23049 Ack=1 Win=32768
4	1	0.200314	 TCP 49153 > 1000 ACK Seq=23585 Ack=1 Win=32768
1	0	0.200323	 TCP 49153 > 1000 ACK Seq=20369 Ack=1 Win=32768
1	0	0.200795	 TCP 49153 > 1000 ACK Seq=20905 Ack=1 Win=32768
1	4	0.201103	 TCP 1000 > 49153 ACK Seq=1 Ack=17689 Win=32768
4	1	0.201163	 TCP 49153 > 1000 ACK Seq=24121 Ack=1 Win=32768
4	1	0.201211	 TCP 49153 > 1000 ACK Seq=24657 Ack=1 Win=32768
4	1	0.201258	 TCP 49153 > 1000 ACK Seq=25193 Ack=1 Win=32768
1	0	0.201267	 TCP 49153 > 1000 ACK Seq=21441 Ack=1 Win=32768
1	5	0.201575	 TCP 8080 > 49153 ACK Seq=1609 Ack=5 Win=32768
1	0	0.201739	 TCP 49153 > 1000 ACK Seq=21977 Ack=1 Win=32768
1	5	0.202047	 TCP 8080 > 49153 ACK Seq=2145 Ack=5 Win=32768
