From Id	To Id	Tx	Meta
1	21	0.318289	 UDP 49153 > 8090
1	21	0.318389	 UDP 49153 > 8090
1	21	0.318489	 UDP 49153 > 8090
1	21	0.318589	 UDP 49153 > 8090
1	21	0.318689	 UDP 49153 > 8090
1	21	0.318789	 UDP 49153 > 8090
1	21	0.318889	 UDP 49153 > 8090
1	21	0.318989	 UDP 49153 > 8090
1	21	0.319089	 UDP 49153 > 8090
1	21	0.319189	 UDP 49153 > 8090
1	21	0.319289	 UDP 49153 > 8090
1	21	0.319389	 UDP 49153 > 8090
1	21	0.319489	 UDP 49153 > 8090
1	21	0.319589	 UDP 49153 > 8090
1	21	0.319689	 UDP 49153 > 8090
1	21	0.319789	 UDP 49153 > 8090
1	21	0.319889	 UDP 49153 > 8090
1	21	0.319989	 UDP 49153 > 8090
1	21	0.320089	 UDP 49153 > 8090
1	21	0.320189	 UDP 49153 > 8090
1	21	0.320289	 UDP 49153 > 8090
1	21	0.320389	 UDP 49153 > 8090
1	21	0.320489	 UDP 49153 > 8090
1	21	0.320589	 UDP 49153 > 8090
1	21	0.320689	 UDP 49153 > 8090
1	21	0.320789	 UDP 49153 > 8090
1	21	0.320889	 UDP 49153 > 8090
1	21	0.320989	 UDP 49153 > 8090
1	21	0.321089	 UDP 49153 > 8090
1	21	0.321189	 UDP 49153 > 8090
1	21	0.321289	 UDP 49153 > 8090
1	21	0.321389	 UDP 49153 > 8090
1	21	0.321489	 UDP 49153 > 8090
1	21	0.321589	 UDP 49153 > 8090
1	21	0.321689	 UDP 49153 > 8090
1	21	0.321789	 UDP 49153 > 8090
1	21	0.321889	 UDP 49153 > 8090
1	21	0.321989	 UDP 49153 > 8090
1	21	0.322089	 UDP 49153 > 8090
1	21	0.322189	 UDP 49153 > 8090
1	21	0.322289	 UDP 49153 > 8090
1	21	0.322389	 UDP 49153 > 8090
1	21	0.322489	 UDP 49153 > 8090
1	21	0.322589	 UDP 49153 > 8090
1	21	0.322689	 UDP 49153 > 8090
1	21	0.322789	 UDP 49153 > 8090
1	21	0.322889	 UDP 49153 > 8090
1	21	0.322989	 UDP 49153 > 8090
1	21	0.323089	 UDP 49153 > 8090
1	21	0.323189	 UDP 49153 > 8090
1	21	0.323289	 UDP 49153 > 8090
1	21	0.323389	 UDP 49153 > 8090
1	21	0.323489	 UDP 49153 > 8090
1	21	0.323589	 UDP 49153 > 8090
1	21	0.323689	 UDP 49153 > 8090
1	21	0.323789	 UDP 49153 > 8090
1	21	0.323889	 UDP 49153 > 8090
1	21	0.323989	 UDP 49153 > 8090
1	21	0.324089	 UDP 49153 > 8090
1	21	0.324189	 UDP 49153 > 8090
1	21	0.324289	 UDP 49153 > 8090
1	21	0.324389	 UDP 49153 > 8090
1	21	0.324489	 UDP 49153 > 8090
1	21	0.324589	 UDP 49153 > 8090
1	21	0.324689	 UDP 49153 > 8090
1	21	0.324789	 UDP 49153 > 8090
1	21	0.324889	 UDP 49153 > 8090
1	21	0.324989	 UDP 49153 > 8090
1	21	0.325089	 UDP 49153 > 8090
1	21	0.325189	 UDP 49153 > 8090
1	21	0.325289	 UDP 49153 > 8090
1	21	0.325389	 UDP 49153 > 8090
1	21	0.325489	 UDP 49153 > 8090
1	21	0.325589	 UDP 49153 > 8090
1	21	0.325689	 UDP 49153 > 8090
1	21	0.325789	 UDP 49153 > 8090
1	21	0.325889	 UDP 49153 > 8090
1	21	0.325989	 UDP 49153 > 8090
1	21	0.326089	 UDP 49153 > 8090
1	21	0.326189	 UDP 49153 > 8090
1	21	0.326289	 UDP 49153 > 8090
1	21	0.326389	 UDP 49153 > 8090
1	21	0.326489	 UDP 49153 > 8090
1	21	0.326589	 UDP 49153 > 8090
1	21	0.326689	 UDP 49153 > 8090
1	21	0.326789	 UDP 49153 > 8090
1	21	0.326889	 UDP 49153 > 8090
1	21	0.326989	 UDP 49153 > 8090
11	0	0.376016	 UDP 49153 > 8090
11	0	0.376116	 UDP 49153 > 8090
11	0	0.376216	 UDP 49153 > 8090
11	0	0.376316	 UDP 49153 > 8090
11	0	0.376416	 UDP 49153 > 8090
11	0	0.376516	 UDP 49153 > 8090
11	0	0.376616	 UDP 49153 > 8090
11	0	0.376716	 UDP 49153 > 8090
11	0	0.376816	 UDP 49153 > 8090
11	0	0.376916	 UDP 49153 > 8090
11	0	0.377016	 UDP 49153 > 8090
0	1	0.377023	 UDP 49153 > 8090
11	0	0.377116	 UDP 49153 > 8090
0	1	0.377123	 UDP 49153 > 8090
11	0	0.377216	 UDP 49153 > 8090
0	1	0.377223	 UDP 49153 > 8090
