From Id	To Id	Tx	Meta
1	5	0.0646655	 UDP 49153 > 8090
3	0	0.0649632	 UDP 49153 > 8090
2	0	0.065	 UDP 49153 > 8100
3	0	0.0652632	 UDP 49153 > 8090
0	1	0.0652815	 UDP 49153 > 8090
1	5	0.0652895	 UDP 49153 > 8090
3	0	0.0655632	 UDP 49153 > 8090
3	0	0.0658632	 UDP 49153 > 8090
0	1	0.0659055	 UDP 49153 > 8090
1	4	0.0659135	 UDP 49153 > 8100
3	0	0.0661632	 UDP 49153 > 8090
3	0	0.0664632	 UDP 49153 > 8090
0	1	0.0665295	 UDP 49153 > 8090
1	5	0.0665375	 UDP 49153 > 8090
2	0	0.0666666	 UDP 49153 > 8100
3	0	0.0667632	 UDP 49153 > 8090
3	0	0.0670632	 UDP 49153 > 8090
0	1	0.0671535	 UDP 49153 > 8090
1	5	0.0671615	 UDP 49153 > 8090
3	0	0.0673632	 UDP 49153 > 8090
3	0	0.0676632	 UDP 49153 > 8090
0	1	0.0677775	 UDP 49153 > 8090
1	5	0.0677855	 UDP 49153 > 8090
3	0	0.0679632	 UDP 49153 > 8090
3	0	0.0682632	 UDP 49153 > 8090
2	0	0.0683333	 UDP 49153 > 8100
0	1	0.0684015	 UDP 49153 > 8100
1	5	0.0684095	 UDP 49153 > 8090
3	0	0.0685632	 UDP 49153 > 8090
3	0	0.0688632	 UDP 49153 > 8090
0	1	0.0690255	 UDP 49153 > 8090
1	5	0.0690335	 UDP 49153 > 8090
3	0	0.0691632	 UDP 49153 > 8090
3	0	0.0694632	 UDP 49153 > 8090
0	1	0.0696495	 UDP 49153 > 8090
1	5	0.0696575	 UDP 49153 > 8090
3	0	0.0697632	 UDP 49153 > 8090
2	0	0.07	 UDP 49153 > 8100
3	0	0.0700632	 UDP 49153 > 8090
0	1	0.0702735	 UDP 49153 > 8090
1	4	0.0702815	 UDP 49153 > 8100
3	0	0.0703632	 UDP 49153 > 8090
3	0	0.0706632	 UDP 49153 > 8090
0	1	0.0708975	 UDP 49153 > 8090
1	5	0.0709055	 UDP 49153 > 8090
3	0	0.0709632	 UDP 49153 > 8090
3	0	0.0712632	 UDP 49153 > 8090
0	1	0.0715215	 UDP 49153 > 8090
1	5	0.0715295	 UDP 49153 > 8090
3	0	0.0715632	 UDP 49153 > 8090
2	0	0.0716666	 UDP 49153 > 8100
3	0	0.0718632	 UDP 49153 > 8090
0	1	0.0721455	 UDP 49153 > 8090
1	5	0.0721535	 UDP 49153 > 8090
3	0	0.0721632	 UDP 49153 > 8090
3	0	0.0724632	 UDP 49153 > 8090
3	0	0.0727632	 UDP 49153 > 8090
0	1	0.0727695	 UDP 49153 > 8100
1	5	0.0727775	 UDP 49153 > 8090
3	0	0.0730632	 UDP 49153 > 8090
2	0	0.0733333	 UDP 49153 > 8100
3	0	0.0733632	 UDP 49153 > 8090
0	1	0.0733935	 UDP 49153 > 8090
